epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,1.375517725944519,0.5480483174324036,1.4027622938156128,0.5014369487762451
1,0.6456299424171448,0.8145910501480103,1.3160337209701538,0.5382509827613831
2,0.42750483751296997,0.8921933174133301,1.2043224573135376,0.5917613506317139
3,0.316975474357605,0.928438663482666,1.3277047872543335,0.5623374581336975
4,0.24068811535835266,0.9505576491355896,1.230800986289978,0.6251539587974548
5,0.19027522206306458,0.9606877565383911,1.1594427824020386,0.6344600915908813
6,0.15511350333690643,0.969423770904541,1.2824983596801758,0.6131107211112976
7,0.1262349635362625,0.9783457517623901,1.2466018199920654,0.6132475733757019
8,0.11207541078329086,0.9794609546661377,1.2566815614700317,0.6307650208473206
